DATE,assembly,c,c#,c++,delphi,go,java,javascript,perl,php,python,r,ruby,swift
2015-08-01,329.0833333333333,3345.4166666666665,12574.5,6511.166666666667,392.0,406.3333333333333,17667.25,19989.166666666668,592.1666666666666,13849.166666666666,10470.166666666666,3071.8333333333335,2366.0,3455.0833333333335
2015-09-01,327.5833333333333,3334.25,12628.5,6490.583333333333,384.9166666666667,408.6666666666667,17694.083333333332,20265.416666666668,574.3333333333334,13864.75,10654.5,3152.1666666666665,2357.0,3675.0
2015-10-01,331.0,3325.1666666666665,12651.833333333334,6511.0,386.0833333333333,412.25,17752.0,20508.75,562.5,13897.166666666666,10896.416666666666,3226.75,2344.5833333333335,3827.4166666666665
2015-11-01,333.0833333333333,3321.75,12698.416666666666,6557.333333333333,383.25,420.3333333333333,17751.833333333332,20783.666666666668,546.5,13922.083333333334,11122.416666666666,3295.4166666666665,2331.8333333333335,3974.25
2015-12-01,335.75,3316.9166666666665,12788.666666666666,6599.5,383.4166666666667,425.8333333333333,17770.5,21126.083333333332,539.3333333333334,14040.833333333334,11339.166666666666,3363.8333333333335,2322.3333333333335,4131.5
2016-01-01,328.5,3303.1666666666665,12841.666666666666,6598.333333333333,378.5833333333333,428.0833333333333,17780.416666666668,21458.916666666668,527.5,14119.583333333334,11561.416666666666,3434.75,2299.5,4275.833333333333
2016-02-01,327.6666666666667,3295.75,12921.166666666666,6606.583333333333,374.0833333333333,441.4166666666667,17873.75,21776.416666666668,522.4166666666666,14233.416666666666,11816.5,3486.6666666666665,2299.0,4401.833333333333
2016-03-01,332.5,3256.75,12952.083333333334,6577.5,368.5833333333333,451.8333333333333,17888.916666666668,22074.583333333332,509.0,14250.75,12025.0,3527.5833333333335,2282.6666666666665,4525.0
2016-04-01,330.9166666666667,3207.6666666666665,13007.25,6558.25,363.8333333333333,469.8333333333333,17865.666666666668,22286.833333333332,502.1666666666667,14210.833333333334,12210.25,3595.0,2259.25,4586.333333333333
2016-05-01,327.5,3141.75,13021.333333333334,6502.666666666667,358.6666666666667,485.0,17743.5,22359.083333333332,498.8333333333333,14202.333333333334,12368.75,3626.75,2228.4166666666665,4637.916666666667
2016-06-01,329.5833333333333,3070.1666666666665,12984.5,6436.75,350.0,495.4166666666667,17588.5,22323.416666666668,487.6666666666667,14143.0,12463.583333333334,3663.75,2189.3333333333335,4677.0
2016-07-01,324.8333333333333,3031.75,12809.75,6334.75,338.1666666666667,501.3333333333333,17281.833333333332,22178.666666666668,473.9166666666667,13942.25,12507.333333333334,3645.1666666666665,2132.4166666666665,4659.0
2016-08-01,328.0,3001.3333333333335,12769.5,6263.916666666667,334.25,511.4166666666667,17128.25,22223.416666666668,466.0833333333333,13834.083333333334,12649.416666666666,3669.5,2096.3333333333335,4643.75
2016-09-01,334.6666666666667,2953.25,12618.416666666666,6200.083333333333,328.5,519.1666666666666,16942.083333333332,22144.75,465.8333333333333,13721.166666666666,12764.25,3668.0,2076.9166666666665,4669.666666666667
